random_id,participant_id,condition,first_question_page,Q0,Q1,Q2,Q3,age,gender,manipulation_check_question_order,justin_question_order,nate_question_order,likert_question,likert_response
pukawcplx1z,llama,moral,nate,How timing and speed affect one's moral standing and how it can be perceived based on how quickly you make a decision,Justin,"I don't think I would even look in the wallet, to be honest, I may not even pick it up. I don't think the though of taking it would pass my mind.","no
",20,Female,"[0,1]","[3,8,0,7,4,5,6,1,2]","[6,5,3,0,8,1,7,4,2]",justin.principles,6
pukawcplx1z,llama,moral,nate,How timing and speed affect one's moral standing and how it can be perceived based on how quickly you make a decision,Justin,"I don't think I would even look in the wallet, to be honest, I may not even pick it up. I don't think the though of taking it would pass my mind.","no
",20,Female,"[0,1]","[3,8,0,7,4,5,6,1,2]","[6,5,3,0,8,1,7,4,2]",justin.calm,6
pukawcplx1z,llama,moral,nate,How timing and speed affect one's moral standing and how it can be perceived based on how quickly you make a decision,Justin,"I don't think I would even look in the wallet, to be honest, I may not even pick it up. I don't think the though of taking it would pass my mind.","no
",20,Female,"[0,1]","[3,8,0,7,4,5,6,1,2]","[6,5,3,0,8,1,7,4,2]",justin.upset,1
pukawcplx1z,llama,moral,nate,How timing and speed affect one's moral standing and how it can be perceived based on how quickly you make a decision,Justin,"I don't think I would even look in the wallet, to be honest, I may not even pick it up. I don't think the though of taking it would pass my mind.","no
",20,Female,"[0,1]","[3,8,0,7,4,5,6,1,2]","[6,5,3,0,8,1,7,4,2]",nate.far,6
pukawcplx1z,llama,moral,nate,How timing and speed affect one's moral standing and how it can be perceived based on how quickly you make a decision,Justin,"I don't think I would even look in the wallet, to be honest, I may not even pick it up. I don't think the though of taking it would pass my mind.","no
",20,Female,"[0,1]","[3,8,0,7,4,5,6,1,2]","[6,5,3,0,8,1,7,4,2]",nate.standards,4
pukawcplx1z,llama,moral,nate,How timing and speed affect one's moral standing and how it can be perceived based on how quickly you make a decision,Justin,"I don't think I would even look in the wallet, to be honest, I may not even pick it up. I don't think the though of taking it would pass my mind.","no
",20,Female,"[0,1]","[3,8,0,7,4,5,6,1,2]","[6,5,3,0,8,1,7,4,2]",nate.certain,2
pukawcplx1z,llama,moral,nate,How timing and speed affect one's moral standing and how it can be perceived based on how quickly you make a decision,Justin,"I don't think I would even look in the wallet, to be honest, I may not even pick it up. I don't think the though of taking it would pass my mind.","no
",20,Female,"[0,1]","[3,8,0,7,4,5,6,1,2]","[6,5,3,0,8,1,7,4,2]",nate.reservations,5
pukawcplx1z,llama,moral,nate,How timing and speed affect one's moral standing and how it can be perceived based on how quickly you make a decision,Justin,"I don't think I would even look in the wallet, to be honest, I may not even pick it up. I don't think the though of taking it would pass my mind.","no
",20,Female,"[0,1]","[3,8,0,7,4,5,6,1,2]","[6,5,3,0,8,1,7,4,2]",nate.conflicted,2
pukawcplx1z,llama,moral,nate,How timing and speed affect one's moral standing and how it can be perceived based on how quickly you make a decision,Justin,"I don't think I would even look in the wallet, to be honest, I may not even pick it up. I don't think the though of taking it would pass my mind.","no
",20,Female,"[0,1]","[3,8,0,7,4,5,6,1,2]","[6,5,3,0,8,1,7,4,2]",nate.deep,5
pukawcplx1z,llama,moral,nate,How timing and speed affect one's moral standing and how it can be perceived based on how quickly you make a decision,Justin,"I don't think I would even look in the wallet, to be honest, I may not even pick it up. I don't think the though of taking it would pass my mind.","no
",20,Female,"[0,1]","[3,8,0,7,4,5,6,1,2]","[6,5,3,0,8,1,7,4,2]",nate.principles,5
pukawcplx1z,llama,moral,nate,How timing and speed affect one's moral standing and how it can be perceived based on how quickly you make a decision,Justin,"I don't think I would even look in the wallet, to be honest, I may not even pick it up. I don't think the though of taking it would pass my mind.","no
",20,Female,"[0,1]","[3,8,0,7,4,5,6,1,2]","[6,5,3,0,8,1,7,4,2]",nate.calm,5
pukawcplx1z,llama,moral,nate,How timing and speed affect one's moral standing and how it can be perceived based on how quickly you make a decision,Justin,"I don't think I would even look in the wallet, to be honest, I may not even pick it up. I don't think the though of taking it would pass my mind.","no
",20,Female,"[0,1]","[3,8,0,7,4,5,6,1,2]","[6,5,3,0,8,1,7,4,2]",nate.upset,1
pw9om6t3whs,koala,immoral,justin,how reaction time and moral judgments are related,Justin,I found him to be more relatable because I am usually very sure about my decisions,nope,20,Female,"[1,0]","[8,4,7,3,0,1,6,5,2]","[5,6,3,0,8,1,2,4,7]",manipulation_check_nate,1
pw9om6t3whs,koala,immoral,justin,how reaction time and moral judgments are related,Justin,I found him to be more relatable because I am usually very sure about my decisions,nope,20,Female,"[1,0]","[8,4,7,3,0,1,6,5,2]","[5,6,3,0,8,1,2,4,7]",manipulation_check_justin,7
pw9om6t3whs,koala,immoral,justin,how reaction time and moral judgments are related,Justin,I found him to be more relatable because I am usually very sure about my decisions,nope,20,Female,"[1,0]","[8,4,7,3,0,1,6,5,2]","[5,6,3,0,8,1,2,4,7]",justin.far,1
pw9om6t3whs,koala,immoral,justin,how reaction time and moral judgments are related,Justin,I found him to be more relatable because I am usually very sure about my decisions,nope,20,Female,"[1,0]","[8,4,7,3,0,1,6,5,2]","[5,6,3,0,8,1,2,4,7]",justin.standards,1
pw9om6t3whs,koala,immoral,justin,how reaction time and moral judgments are related,Justin,I found him to be more relatable because I am usually very sure about my decisions,nope,20,Female,"[1,0]","[8,4,7,3,0,1,6,5,2]","[5,6,3,0,8,1,2,4,7]",justin.certain,1
pw9om6t3whs,koala,immoral,justin,how reaction time and moral judgments are related,Justin,I found him to be more relatable because I am usually very sure about my decisions,nope,20,Female,"[1,0]","[8,4,7,3,0,1,6,5,2]","[5,6,3,0,8,1,2,4,7]",justin.reservations,1
pw9om6t3whs,koala,immoral,justin,how reaction time and moral judgments are related,Justin,I found him to be more relatable because I am usually very sure about my decisions,nope,20,Female,"[1,0]","[8,4,7,3,0,1,6,5,2]","[5,6,3,0,8,1,2,4,7]",justin.conflicted,7
pw9om6t3whs,koala,immoral,justin,how reaction time and moral judgments are related,Justin,I found him to be more relatable because I am usually very sure about my decisions,nope,20,Female,"[1,0]","[8,4,7,3,0,1,6,5,2]","[5,6,3,0,8,1,2,4,7]",justin.deep,1
pw9om6t3whs,koala,immoral,justin,how reaction time and moral judgments are related,Justin,I found him to be more relatable because I am usually very sure about my decisions,nope,20,Female,"[1,0]","[8,4,7,3,0,1,6,5,2]","[5,6,3,0,8,1,2,4,7]",justin.principles,2
pw9om6t3whs,koala,immoral,justin,how reaction time and moral judgments are related,Justin,I found him to be more relatable because I am usually very sure about my decisions,nope,20,Female,"[1,0]","[8,4,7,3,0,1,6,5,2]","[5,6,3,0,8,1,2,4,7]",justin.calm,5
pw9om6t3whs,koala,immoral,justin,how reaction time and moral judgments are related,Justin,I found him to be more relatable because I am usually very sure about my decisions,nope,20,Female,"[1,0]","[8,4,7,3,0,1,6,5,2]","[5,6,3,0,8,1,2,4,7]",justin.upset,2
pw9om6t3whs,koala,immoral,justin,how reaction time and moral judgments are related,Justin,I found him to be more relatable because I am usually very sure about my decisions,nope,20,Female,"[1,0]","[8,4,7,3,0,1,6,5,2]","[5,6,3,0,8,1,2,4,7]",nate.far,6
pw9om6t3whs,koala,immoral,justin,how reaction time and moral judgments are related,Justin,I found him to be more relatable because I am usually very sure about my decisions,nope,20,Female,"[1,0]","[8,4,7,3,0,1,6,5,2]","[5,6,3,0,8,1,2,4,7]",nate.standards,1
pw9om6t3whs,koala,immoral,justin,how reaction time and moral judgments are related,Justin,I found him to be more relatable because I am usually very sure about my decisions,nope,20,Female,"[1,0]","[8,4,7,3,0,1,6,5,2]","[5,6,3,0,8,1,2,4,7]",nate.certain,6
pw9om6t3whs,koala,immoral,justin,how reaction time and moral judgments are related,Justin,I found him to be more relatable because I am usually very sure about my decisions,nope,20,Female,"[1,0]","[8,4,7,3,0,1,6,5,2]","[5,6,3,0,8,1,2,4,7]",nate.reservations,4
pw9om6t3whs,koala,immoral,justin,how reaction time and moral judgments are related,Justin,I found him to be more relatable because I am usually very sure about my decisions,nope,20,Female,"[1,0]","[8,4,7,3,0,1,6,5,2]","[5,6,3,0,8,1,2,4,7]",nate.conflicted,2
pw9om6t3whs,koala,immoral,justin,how reaction time and moral judgments are related,Justin,I found him to be more relatable because I am usually very sure about my decisions,nope,20,Female,"[1,0]","[8,4,7,3,0,1,6,5,2]","[5,6,3,0,8,1,2,4,7]",nate.deep,5
pw9om6t3whs,koala,immoral,justin,how reaction time and moral judgments are related,Justin,I found him to be more relatable because I am usually very sure about my decisions,nope,20,Female,"[1,0]","[8,4,7,3,0,1,6,5,2]","[5,6,3,0,8,1,2,4,7]",nate.principles,1
pw9om6t3whs,koala,immoral,justin,how reaction time and moral judgments are related,Justin,I found him to be more relatable because I am usually very sure about my decisions,nope,20,Female,"[1,0]","[8,4,7,3,0,1,6,5,2]","[5,6,3,0,8,1,2,4,7]",nate.calm,4
pw9om6t3whs,koala,immoral,justin,how reaction time and moral judgments are related,Justin,I found him to be more relatable because I am usually very sure about my decisions,nope,20,Female,"[1,0]","[8,4,7,3,0,1,6,5,2]","[5,6,3,0,8,1,2,4,7]",nate.upset,2
px4l0poyq9z,p73,immoral,justin,judging moral character,"Nate, i think (the one who drove off quickly)",I act off emotion a lot of the time. If I werer to stop and think for longer i would feel guilty and probably return the money.,no.,21,Male,"[1,0]","[6,1,4,7,0,2,8,5,3]","[3,6,7,1,8,2,4,5,0]",manipulation_check_nate,6
px4l0poyq9z,p73,immoral,justin,judging moral character,"Nate, i think (the one who drove off quickly)",I act off emotion a lot of the time. If I werer to stop and think for longer i would feel guilty and probably return the money.,no.,21,Male,"[1,0]","[6,1,4,7,0,2,8,5,3]","[3,6,7,1,8,2,4,5,0]",manipulation_check_justin,2
px4l0poyq9z,p73,immoral,justin,judging moral character,"Nate, i think (the one who drove off quickly)",I act off emotion a lot of the time. If I werer to stop and think for longer i would feel guilty and probably return the money.,no.,21,Male,"[1,0]","[6,1,4,7,0,2,8,5,3]","[3,6,7,1,8,2,4,5,0]",justin.far,4
px4l0poyq9z,p73,immoral,justin,judging moral character,"Nate, i think (the one who drove off quickly)",I act off emotion a lot of the time. If I werer to stop and think for longer i would feel guilty and probably return the money.,no.,21,Male,"[1,0]","[6,1,4,7,0,2,8,5,3]","[3,6,7,1,8,2,4,5,0]",justin.standards,3
px4l0poyq9z,p73,immoral,justin,judging moral character,"Nate, i think (the one who drove off quickly)",I act off emotion a lot of the time. If I werer to stop and think for longer i would feel guilty and probably return the money.,no.,21,Male,"[1,0]","[6,1,4,7,0,2,8,5,3]","[3,6,7,1,8,2,4,5,0]",justin.certain,3
px4l0poyq9z,p73,immoral,justin,judging moral character,"Nate, i think (the one who drove off quickly)",I act off emotion a lot of the time. If I werer to stop and think for longer i would feel guilty and probably return the money.,no.,21,Male,"[1,0]","[6,1,4,7,0,2,8,5,3]","[3,6,7,1,8,2,4,5,0]",justin.reservations,3
px4l0poyq9z,p73,immoral,justin,judging moral character,"Nate, i think (the one who drove off quickly)",I act off emotion a lot of the time. If I werer to stop and think for longer i would feel guilty and probably return the money.,no.,21,Male,"[1,0]","[6,1,4,7,0,2,8,5,3]","[3,6,7,1,8,2,4,5,0]",justin.conflicted,6
px4l0poyq9z,p73,immoral,justin,judging moral character,"Nate, i think (the one who drove off quickly)",I act off emotion a lot of the time. If I werer to stop and think for longer i would feel guilty and probably return the money.,no.,21,Male,"[1,0]","[6,1,4,7,0,2,8,5,3]","[3,6,7,1,8,2,4,5,0]",justin.deep,6
px4l0poyq9z,p73,immoral,justin,judging moral character,"Nate, i think (the one who drove off quickly)",I act off emotion a lot of the time. If I werer to stop and think for longer i would feel guilty and probably return the money.,no.,21,Male,"[1,0]","[6,1,4,7,0,2,8,5,3]","[3,6,7,1,8,2,4,5,0]",justin.principles,3
px4l0poyq9z,p73,immoral,justin,judging moral character,"Nate, i think (the one who drove off quickly)",I act off emotion a lot of the time. If I werer to stop and think for longer i would feel guilty and probably return the money.,no.,21,Male,"[1,0]","[6,1,4,7,0,2,8,5,3]","[3,6,7,1,8,2,4,5,0]",justin.calm,1
px4l0poyq9z,p73,immoral,justin,judging moral character,"Nate, i think (the one who drove off quickly)",I act off emotion a lot of the time. If I werer to stop and think for longer i would feel guilty and probably return the money.,no.,21,Male,"[1,0]","[6,1,4,7,0,2,8,5,3]","[3,6,7,1,8,2,4,5,0]",justin.upset,4
px4l0poyq9z,p73,immoral,justin,judging moral character,"Nate, i think (the one who drove off quickly)",I act off emotion a lot of the time. If I werer to stop and think for longer i would feel guilty and probably return the money.,no.,21,Male,"[1,0]","[6,1,4,7,0,2,8,5,3]","[3,6,7,1,8,2,4,5,0]",nate.far,3
px4l0poyq9z,p73,immoral,justin,judging moral character,"Nate, i think (the one who drove off quickly)",I act off emotion a lot of the time. If I werer to stop and think for longer i would feel guilty and probably return the money.,no.,21,Male,"[1,0]","[6,1,4,7,0,2,8,5,3]","[3,6,7,1,8,2,4,5,0]",nate.standards,2
px4l0poyq9z,p73,immoral,justin,judging moral character,"Nate, i think (the one who drove off quickly)",I act off emotion a lot of the time. If I werer to stop and think for longer i would feel guilty and probably return the money.,no.,21,Male,"[1,0]","[6,1,4,7,0,2,8,5,3]","[3,6,7,1,8,2,4,5,0]",nate.certain,2
px4l0poyq9z,p73,immoral,justin,judging moral character,"Nate, i think (the one who drove off quickly)",I act off emotion a lot of the time. If I werer to stop and think for longer i would feel guilty and probably return the money.,no.,21,Male,"[1,0]","[6,1,4,7,0,2,8,5,3]","[3,6,7,1,8,2,4,5,0]",nate.reservations,4
px4l0poyq9z,p73,immoral,justin,judging moral character,"Nate, i think (the one who drove off quickly)",I act off emotion a lot of the time. If I werer to stop and think for longer i would feel guilty and probably return the money.,no.,21,Male,"[1,0]","[6,1,4,7,0,2,8,5,3]","[3,6,7,1,8,2,4,5,0]",nate.conflicted,4
px4l0poyq9z,p73,immoral,justin,judging moral character,"Nate, i think (the one who drove off quickly)",I act off emotion a lot of the time. If I werer to stop and think for longer i would feel guilty and probably return the money.,no.,21,Male,"[1,0]","[6,1,4,7,0,2,8,5,3]","[3,6,7,1,8,2,4,5,0]",nate.deep,3
px4l0poyq9z,p73,immoral,justin,judging moral character,"Nate, i think (the one who drove off quickly)",I act off emotion a lot of the time. If I werer to stop and think for longer i would feel guilty and probably return the money.,no.,21,Male,"[1,0]","[6,1,4,7,0,2,8,5,3]","[3,6,7,1,8,2,4,5,0]",nate.principles,2
